#REFERENCE 3 47.2332780 26.7604950
81   44.18  -12.44   6.39   3.69  35.460    0.50   0.035  18.428   65.3 0.356  20.36 74 73   88.9
81  -50.88   -1.98   4.63   3.67  43.590    0.23   0.035  18.330   65.2 0.356  20.37 75 74   88.7
81   32.27  -56.61   5.91   3.61 -42.470    0.46   0.034  18.040   64.7 0.356  20.40 76 75   87.9
81   30.75   45.45   3.66   3.59  61.820    0.02   0.034  17.908   64.5 0.356  20.41 77 76   87.6
81  -15.31   -3.97   4.40   3.50 -58.490    0.22   0.033  17.487   63.8 0.356  20.46 78 77   86.6
81  -27.94   17.86   4.25   3.48  80.720    0.20   0.033  17.388   63.7 0.356  20.47 79 78   86.3
81   15.20   39.48   4.69   3.30 -44.420    0.34   0.032  16.479   62.2 0.356  20.57 80 79   84.0
81   56.04  -40.76   7.03   3.28  29.390    0.64   0.032  16.368   62.0 0.356  20.59 81 80   83.7
81  -28.02   26.12   4.09   3.28 -83.990    0.22   0.032  16.363   62.0 0.356  20.59 82 81   83.6
81    2.43    0.35   5.73   3.20  -0.540    0.53   0.031  15.967   61.3 0.356  20.63 83 82   82.6
81   -7.24   -6.47   3.40   3.19  72.040    0.06   0.031  15.922   61.3 0.356  20.64 84 83   82.5
81   53.28  -34.91   3.88   3.13 -72.100    0.21   0.030  15.622   60.8 0.356  20.67 85 84   81.7
81   52.52  -24.16   3.87   3.13 -51.940    0.21   0.030  15.617   60.8 0.356  20.68 86 85   81.6
81    3.51   22.06   3.92   3.11  89.400    0.23   0.030  15.536   60.6 0.356  20.69 87 86   81.4
81  -28.37  -17.03   3.07   2.97 -79.800    0.03   0.029  14.823   59.4 0.356  20.77 88 87   79.4
81  -45.00   -4.70   4.33   2.94  74.430    0.37   0.029  14.704   59.2 0.356  20.79 89 88   79.1
81  -44.46  -24.66   4.51   2.90 -13.000    0.42   0.028  14.464   58.7 0.356  20.82 90 89   78.4
81    2.55   20.47   2.88   2.82 -64.630    0.02   0.028  14.096   58.1 0.356  20.87 91 90   77.4
81   -6.39   69.97   5.21   2.82  61.860    0.55   0.028  14.063   58.0 0.356  20.87 92 91   77.3
81  -36.47    7.17   3.96   2.81  79.530    0.33   0.028  14.030   58.0 0.356  20.88 93 92   77.2
81  -59.17  -31.98   4.59   2.74 -71.990    0.47   0.027  13.707   57.4 0.356  20.92 94 93   76.2
81  -61.77  -28.86   3.40   2.72 -87.500    0.22   0.027  13.604   57.2 0.356  20.94 95 94   75.9
81    6.51  -29.20   2.88   2.64  -3.260    0.09   0.026  13.174   56.4 0.356  21.00 96 95   74.6
81    8.72  -42.82   4.68   2.57  52.080    0.54   0.026  12.858   55.8 0.356  21.04 97 96   73.7
81   -9.46  -61.22   4.46   2.51  15.930    0.52   0.025  12.560   55.2 0.356  21.09 98 97   72.7
81   19.91  -43.48   5.06   2.50 -17.390    0.61   0.025  12.507   55.1 0.356  21.10 99 98   72.6
81   12.77  -14.16   2.94   2.50  42.420    0.16   0.025  12.486   55.1 0.356  21.10 100 99   72.5
81   -6.91    9.38   3.38   2.48 -53.030    0.30   0.025  12.410   54.9 0.356  21.11 101 100   72.3
81   17.40   10.76   4.91   2.44  79.000    0.60   0.024  12.187   54.5 0.356  21.15 102 101   71.5
81  -55.47    8.76   5.17   2.39  77.160    0.65   0.024  11.952   54.0 0.356  21.18 103 102   70.8
81   -5.60  -48.15   3.10   2.33  41.470    0.28   0.023  11.629   53.4 0.356  21.24 104 103   69.7
81   21.19   36.69   2.58   2.31 -64.460    0.11   0.023  11.534   53.2 0.356  21.25 105 104   69.4
81    0.86   -6.63   3.74   2.30  82.080    0.45   0.023  11.506   53.1 0.356  21.26 106 105   69.3
81   63.52   19.26   2.64   2.27 -41.960    0.15   0.023  11.332   52.8 0.356  21.29 107 106   68.7
81   24.85  -40.15   2.64   2.26  -6.990    0.16   0.023  11.268   52.7 0.356  21.30 108 107   68.5
81  -64.34  -18.74   4.10   2.23 -80.840    0.54   0.023  11.140   52.4 0.356  21.32 109 108   68.1
81   54.03   17.39   2.34   2.19  35.760    0.07   0.022  10.923   52.0 0.356  21.35 110 109   67.4
81  -11.22  -18.96   2.58   2.18 -27.720    0.16   0.022  10.906   51.9 0.356  21.36 111 110   67.3
81   -9.67   24.40   2.52   2.16  13.560    0.15   0.022  10.792   51.7 0.356  21.38 112 111   66.9
81    0.79  -41.20   2.51   2.14 -81.030    0.16   0.022  10.676   51.4 0.356  21.40 113 112   66.5
81    4.18  -28.23   2.34   2.08 -89.170    0.11   0.021  10.404   50.9 0.356  21.45 114 113   65.6
81   49.14   12.58   2.11   2.02  20.700    0.05   0.021  10.075   50.1 0.356  21.51 115 114   64.4
81   16.76  -12.82   2.03   1.89  -2.630    0.07   0.020   9.462   48.8 0.356  21.63 116 115   62.1
81   13.64  -23.62   1.95   1.88  83.130    0.04   0.019   9.406   48.7 0.356  21.64 117 116   61.9
81  -61.19    1.47   2.25   1.84  34.540    0.20   0.019   9.180   48.1 0.356  21.69 118 117   61.0
81  -18.51  -42.61   2.31   1.79  46.380    0.25   0.019   8.921   47.5 0.356  21.74 119 118   60.0
81  -44.85   39.68   2.97   1.77  19.480    0.48   0.018   8.830   47.3 0.356  21.76 120 119   59.7
81   41.94  -34.85   2.08   1.76  82.700    0.17   0.018   8.774   47.2 0.356  21.77 121 120   59.5
81   48.45  -47.18   2.28   1.74 -47.700    0.26   0.018   8.681   47.0 0.356  21.79 122 121   59.1
81   18.00  -54.38   3.72   1.73 -87.120    0.64   0.018   8.665   46.9 0.356  21.80 123 122   59.0
81   42.92   -8.41   1.99   1.72  83.830    0.14   0.018   8.606   46.8 0.356  21.81 124 123   58.8
81   27.58   12.73   2.88   1.65 -33.710    0.51   0.017   8.236   45.9 0.356  21.89 125 124   57.3
81   59.27  -32.73   2.16   1.60 -12.700    0.29   0.017   8.006   45.3 0.356  21.95 126 125   56.4
81  -47.86   40.78   1.77   1.56 -64.510    0.12   0.016   7.787   44.8 0.356  22.00 127 126   55.6
81  -30.61   57.72   1.63   1.55 -43.510    0.05   0.016   7.717   44.6 0.356  22.02 128 127   55.3
81    0.14   69.69   1.68   1.54 -82.270    0.09   0.016   7.671   44.5 0.356  22.03 129 128   55.2
81  -67.12   -7.55   2.19   1.52   8.180    0.35   0.016   7.601   44.3 0.356  22.04 130 129   54.9
81  -25.73  -27.13   2.67   1.50  46.980    0.52   0.016   7.477   44.0 0.356  22.08 131 130   54.5
81  -33.75   72.13   1.81   1.49  78.020    0.19   0.016   7.431   43.9 0.356  22.09 132 131   54.3
81   27.78   14.22   1.82   1.48  58.080    0.21   0.016   7.380   43.8 0.356  22.10 133 132   54.2
81  -22.32   55.28   1.52   1.47  49.640    0.04   0.016   7.342   43.7 0.356  22.11 134 133   54.0
81   45.02   -7.42   3.77   1.45  56.360    0.74   0.015   7.266   43.5 0.356  22.13 135 134   53.7
81   30.73  -25.69   2.13   1.43 -85.520    0.38   0.015   7.139   43.1 0.356  22.16 136 135   53.3
81   -6.79  -25.95   1.54   1.42  15.660    0.08   0.015   7.102   43.0 0.356  22.17 137 136   53.1
81  -31.95   46.82   2.14   1.41  -9.800    0.40   0.015   7.025   42.8 0.356  22.19 138 137   52.9
81  -16.22   27.23   1.45   1.40 -60.770    0.04   0.015   6.972   42.7 0.356  22.21 139 138   52.7
81   -7.99   32.56   2.39   1.39 -12.330    0.50   0.015   6.941   42.6 0.356  22.22 140 139   52.5
81  -31.06  -37.78   1.48   1.34 -73.430    0.09   0.014   6.709   42.0 0.356  22.28 141 140   51.7
